Date,^GSPC,^NDX,^DJI,^KS11,^N225,000001.SS,^HSI,^STOXX50E,^BVSP,^NSEI,GC=F,SI=F,CL=F,BZ=F,NG=F,HG=F,ZC=F,ZW=F,BTC-USD,ETH-USD,DX-Y.NYB,EURUSD=X,USDJPY=X,USDKRW=X,GBPUSD=X,CNY=X
2022-04-26,4175.2001953125,13009.7099609375,33240.1796875,2668.31005859375,26700.109375,2886.429931640625,19934.7109375,3721.360107421875,108213.0,17200.80078125,1901.4000244140625,23.54199981689453,101.69999694824219,104.98999786376953,6.849999904632568,4.440000057220459,803.25,1083.25,38117.4609375,2808.29833984375,102.30000305175781,1.0714209079742432,127.74400329589844,1249.2099609375,1.2739989757537842,6.5578999519348145
2022-04-27,4183.9599609375,13003.3603515625,33301.9296875,2639.06005859375,26386.630859375,2958.280029296875,19946.359375,3734.639892578125,109349.0,17038.400390625,1885.9000244140625,23.45800018310547,102.0199966430664,105.31999969482422,7.267000198364258,4.454500198364258,815.5,1080.0,39241.12109375,2888.9296875,102.94999694824219,1.0643619298934937,127.26599884033203,1260.7099609375,1.2583998441696167,6.556300163269043
2022-04-28,4287.5,13456.0595703125,33916.390625,2667.489990234375,26847.900390625,2975.47998046875,20276.169921875,3777.02001953125,109919.0,17245.05078125,1888.699951171875,23.128999710083008,105.36000061035156,107.58999633789062,6.888000011444092,4.41349983215332,816.0,1074.0,39773.828125,2936.94091796875,103.62000274658203,1.0555092096328735,128.3939971923828,1266.280029296875,1.2541857957839966,6.559500217437744
2022-04-29,4131.93017578125,12854.7998046875,32977.2109375,2695.050048828125,,3047.06005859375,21089.390625,3802.860107421875,107876.0,17102.55078125,1909.300048828125,23.040000915527344,104.69000244140625,109.33999633789062,7.24399995803833,4.394999980926514,818.25,1043.75,38609.82421875,2815.601806640625,102.95999908447266,1.0504201650619507,130.81100463867188,1272.2900390625,1.2463854551315308,6.62529993057251
2022-04-30,,,,,,,,,,,,,,,,,,,37714.875,2730.186767578125,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,38469.09375,2827.756103515625,,,,,,
2022-05-02,4155.3798828125,13075.849609375,33061.5,2687.449951171875,26818.529296875,,,3732.43994140625,106639.0,17069.099609375,1861.800048828125,22.54400062561035,105.16999816894531,107.58000183105469,7.474999904632568,4.255499839782715,813.0,1043.5,38529.328125,2857.410400390625,103.73999786376953,1.0535964965820312,130.01100158691406,1262.530029296875,1.2573871612548828,6.607500076293945
2022-05-03,4175.47998046875,13089.900390625,33128.7890625,2680.4599609375,,,21101.890625,3761.18994140625,106528.0,,1868.800048828125,22.621000289916992,102.41000366210938,104.97000122070312,7.953999996185303,4.270999908447266,800.75,1033.75,37750.453125,2783.476318359375,103.47000122070312,1.0509058237075806,130.11199951171875,1266.75,1.2498282194137573,6.607500076293945
2022-05-04,4300.169921875,13535.7099609375,34061.05859375,2677.570068359375,,,20869.51953125,3724.989990234375,108344.0,16677.599609375,1867.0,22.36199951171875,107.80999755859375,110.13999938964844,8.414999961853027,4.328499794006348,798.5,1066.0,39698.37109375,2940.644775390625,102.58999633789062,1.0528532266616821,130.11599731445312,1261.06005859375,1.2500405311584473,6.607399940490723
2022-05-05,4146.8701171875,12850.5498046875,32997.96875,,,3067.760009765625,20793.400390625,3696.6298828125,105304.0,16682.650390625,1874.0,22.399999618530273,108.26000213623047,110.9000015258789,8.782999992370605,4.284999847412109,803.75,1096.0,36575.140625,2749.213134765625,103.75,1.0622477531433105,129.22300720214844,1251.5,1.261813759803772,6.607500076293945
2022-05-06,4123.33984375,12693.5302734375,32899.37109375,2644.510009765625,27003.560546875,3001.56005859375,20001.9609375,3629.169921875,105135.0,16411.25,1881.199951171875,22.325000762939453,109.7699966430664,112.38999938964844,8.043000221252441,4.261499881744385,792.25,1097.0,36040.921875,2694.979736328125,103.66000366210938,1.0539740324020386,130.3300018310547,1268.699951171875,1.2364147901535034,6.654600143432617
2022-05-07,,,,,,,,,,,,,,,,,,,35501.953125,2636.093017578125,,,,,,
2022-05-08,,,,,,,,,,,,,,,,,,,34059.265625,2517.4599609375,,,,,,
2022-05-09,3991.239990234375,12187.7197265625,32245.69921875,,26319.33984375,3004.139892578125,,3526.860107421875,103250.0,16301.849609375,1857.0999755859375,21.781999588012695,103.08999633789062,105.94000244140625,7.026000022888184,4.192999839782715,784.5,1083.25,30296.953125,2245.430419921875,103.6500015258789,1.053219199180603,130.74899291992188,1270.1300048828125,1.2326656579971313,6.665599822998047
2022-05-10,4001.050048828125,12345.8603515625,32160.740234375,2596.56005859375,26167.099609375,3035.840087890625,19633.689453125,3554.800048828125,103110.0,16240.0498046875,1839.9000244140625,21.389999389648438,99.76000213623047,102.45999908447266,7.385000228881836,4.1545000076293945,786.5,1083.25,31022.90625,2343.510986328125,103.91999816894531,1.056579828262329,130.3769989013672,1274.8599853515625,1.2338824272155762,6.729800224304199
2022-05-11,3935.179931640625,11967.5595703125,31834.109375,2592.27001953125,26213.640625,3058.699951171875,19824.5703125,3647.8701171875,104397.0,16167.099609375,1852.5999755859375,21.549999237060547,105.70999908447266,107.51000213623047,7.639999866485596,4.212500095367432,802.25,1108.75,28936.35546875,2072.108642578125,103.8499984741211,1.0532968044281006,130.3509979248047,1276.550048828125,1.2309207916259766,6.73360013961792
2022-05-12,3930.080078125,11945.5,31730.30078125,2550.080078125,25748.720703125,3054.989990234375,19380.33984375,3613.429931640625,105688.0,15808.0,1823.800048828125,20.756999969482422,106.12999725341797,107.44999694824219,7.738999843597412,4.105000019073486,813.5,1174.5,29047.751953125,1961.7015380859375,104.8499984741211,1.05124831199646,129.8350067138672,1278.1500244140625,1.2234212160110474,6.720699787139893
2022-05-13,4023.889892578125,12387.400390625,32196.66015625,2604.239990234375,26427.650390625,3084.280029296875,19898.76953125,3703.419921875,106924.0,15782.150390625,1807.4000244140625,20.983999252319336,110.48999786376953,111.55000305175781,7.663000106811523,4.180500030517578,794.5,1167.25,29283.103515625,2014.418212890625,104.55999755859375,1.0379581451416016,128.58799743652344,1290.75,1.220613718032837,6.785900115966797
2022-05-14,,,,,,,,,,,,,,,,,,,30101.265625,2056.27392578125,,,,,,
2022-05-15,,,,,,,,,,,,,,,,,,,31305.11328125,2145.706787109375,,,,,,
2022-05-16,4008.010009765625,12243.580078125,32223.419921875,2596.580078125,26547.05078125,3073.75,19950.2109375,3685.340087890625,108233.0,15842.2998046875,1813.5,21.53499984741211,114.19999694824219,114.23999786376953,7.955999851226807,4.196499824523926,809.5,1247.5,29862.91796875,2022.7259521484375,104.19000244140625,1.0400632619857788,129.4320068359375,1277.5699462890625,1.2258507013320923,6.788000106811523
2022-05-17,4088.85009765625,12564.099609375,32654.58984375,2620.43994140625,26659.75,3093.699951171875,20602.51953125,3741.510009765625,108789.0,16259.2998046875,1818.199951171875,21.73699951171875,112.4000015258789,111.93000030517578,8.303999900817871,4.239500045776367,800.75,1277.5,30425.857421875,2090.4091796875,103.36000061035156,1.0438958406448364,128.92300415039062,1279.8499755859375,1.2324832677841187,6.785099983215332
2022-05-18,3923.679931640625,11928.3095703125,31490.0703125,2625.97998046875,26911.19921875,3085.97998046875,20644.279296875,3690.739990234375,106247.0,16240.2998046875,1815.9000244140625,21.533000946044922,109.58999633789062,109.11000061035156,8.368000030517578,4.182000160217285,781.5,1230.75,28720.271484375,1916.6561279296875,103.80999755859375,1.0547856092453003,129.45399475097656,1266.6600341796875,1.2484394311904907,6.736199855804443
2022-05-19,3900.7900390625,11875.6298828125,31253.130859375,2592.340087890625,26402.83984375,3096.9599609375,20120.6796875,3633.330078125,107005.0,15809.400390625,1841.199951171875,21.898000717163086,112.20999908447266,112.04000091552734,8.307999610900879,4.284999847412109,783.25,1200.5,30314.333984375,2018.336181640625,102.72000122070312,1.0472739934921265,127.91400146484375,1275.5799560546875,1.2345831394195557,6.753399848937988
2022-05-20,3901.360107421875,11835.6201171875,31261.900390625,2639.2900390625,26739.029296875,3146.570068359375,20717.240234375,3657.030029296875,108488.0,16266.150390625,1841.800048828125,21.66900062561035,113.2300033569336,112.55000305175781,8.083000183105469,4.281000137329102,778.75,1168.75,29200.740234375,1961.315673828125,103.1500015258789,1.057898759841919,127.83200073242188,1263.550048828125,1.2462146282196045,6.712100028991699
2022-05-21,,,,,,,,,,,,,,,,,,,29432.2265625,1974.518310546875,,,,,,
2022-05-22,,,,,,,,,,,,,,,,,,,30323.72265625,2043.170166015625,,,,,,
2022-05-23,3973.75,12034.2802734375,31880.240234375,2647.3798828125,27001.51953125,3146.860107421875,20470.060546875,3708.389892578125,110346.0,16214.7001953125,1847.800048828125,21.722999572753906,110.29000091552734,113.41999816894531,8.744000434875488,4.347499847412109,786.25,1190.0,29098.91015625,1972.181884765625,102.08000183105469,1.0569819211959839,127.90299987792969,1273.2099609375,1.2504063844680786,6.691999912261963
2022-05-24,3941.47998046875,11769.83984375,31928.619140625,2605.8701171875,26748.140625,3070.929931640625,20112.099609375,3647.56005859375,110581.0,16125.150390625,1865.0999755859375,22.062999725341797,109.7699966430664,113.55999755859375,8.795999526977539,4.325500011444092,771.75,1154.75,29655.5859375,1978.9827880859375,101.86000061035156,1.0682048797607422,127.84600067138672,1258.8199462890625,1.256754994392395,6.649799823760986
2022-05-25,3978.72998046875,11943.9296875,32120.279296875,2617.219970703125,26677.80078125,3107.4599609375,20171.26953125,3677.10009765625,110580.0,16025.7998046875,1846.199951171875,21.860000610351562,110.33000183105469,114.02999877929688,8.970999717712402,4.2769999504089355,772.25,1148.25,29562.361328125,1944.827880859375,102.05999755859375,1.0736525058746338,126.76899719238281,1260.989990234375,1.2542959451675415,6.6529998779296875
2022-05-26,4057.840087890625,12276.7900390625,32637.189453125,2612.449951171875,26604.83984375,3123.110107421875,20116.19921875,,111890.0,16170.150390625,1847.4000244140625,21.94099998474121,114.08999633789062,117.4000015258789,8.907999992370605,4.255000114440918,765.0,1143.25,29267.224609375,1803.913330078125,101.83000183105469,1.0686614513397217,127.1520004272461,1266.5999755859375,1.258610486984253,6.691699981689453
2022-05-27,4158.240234375,12681.419921875,33212.9609375,2638.050048828125,26781.6796875,3130.239990234375,20697.359375,3808.860107421875,111942.0,16352.4501953125,1851.300048828125,22.059999465942383,115.06999969482422,119.43000030517578,8.72700023651123,4.303999900817871,777.25,1157.5,28627.57421875,1724.9228515625,101.66999816894531,1.0732953548431396,127.04499816894531,1258.8900146484375,1.261734127998352,6.737800121307373
2022-05-28,,,,,,,,,,,,,,,,,,,28814.900390625,1757.9417724609375,,,,,,
2022-05-29,,,,,,,,,,,,,,,,,,,29445.95703125,1812.031005859375,,,,,,
2022-05-30,,,,2669.659912109375,27369.4296875,3149.06005859375,21123.9296875,3841.6201171875,111032.0,16661.400390625,,,,,,,,,31726.390625,1996.4412841796875,,1.0731456279754639,127.28500366210938,1251.5899658203125,1.262833595275879,6.6975998878479
2022-05-31,4132.14990234375,12642.099609375,32990.12109375,2685.89990234375,27279.80078125,3186.429931640625,21415.19921875,3789.2099609375,111351.0,16584.55078125,1842.699951171875,21.650999069213867,114.66999816894531,122.83999633789062,8.145000457763672,4.295000076293945,753.5,1087.5,31792.310546875,1942.3280029296875,101.75,1.0773539543151855,127.78399658203125,1236.1700439453125,1.2647020816802979,6.660299777984619
2022-06-01,4101.22998046875,12548.3603515625,32813.23046875,,27457.890625,3182.159912109375,21294.939453125,3759.5400390625,111360.0,16522.75,1843.300048828125,21.884000778198242,115.26000213623047,116.29000091552734,8.696000099182129,4.329999923706055,731.25,1041.25,29799.080078125,1823.5693359375,102.55000305175781,1.0734105110168457,128.73599243164062,1241.739990234375,1.2608909606933594,6.6717000007629395
2022-06-02,4176.81982421875,12892.8896484375,33248.28125,2658.989990234375,27413.880859375,3195.4599609375,21082.130859375,3795.1298828125,112393.0,16628.0,1866.5,22.253999710083008,116.87000274658203,117.61000061035156,8.484999656677246,4.553999900817871,730.25,1058.25,30467.48828125,1834.1505126953125,101.7699966430664,1.0654165744781494,130.1219940185547,1246.949951171875,1.2483147382736206,6.685200214385986
2022-06-03,4108.5400390625,12548.0302734375,32899.69921875,2670.64990234375,27761.5703125,,,3783.659912109375,111102.0,16584.30078125,1845.4000244140625,21.889999389648438,118.87000274658203,119.72000122070312,8.52299976348877,4.477499961853027,727.0,1040.0,29704.390625,1775.07861328125,102.13999938964844,1.0751069784164429,129.91799926757812,1240.8399658203125,1.2579249143600464,6.659200191497803
2022-06-04,,,,,,,,,,,,,,,,,,,29832.9140625,1801.6094970703125,,,,,,
2022-06-05,,,,,,,,,,,,,,,,,,,29906.662109375,1805.2049560546875,,,,,,
2022-06-06,4121.43017578125,12599.6298828125,32915.78125,,27915.890625,3236.3701171875,21653.900390625,,110186.0,16569.55078125,1839.199951171875,22.073999404907227,118.5,119.51000213623047,9.321999549865723,4.439499855041504,742.5,1093.0,31370.671875,1859.2896728515625,102.44000244140625,1.0726046562194824,130.70700073242188,1250.530029296875,1.249230146408081,6.659299850463867
2022-06-07,4160.68017578125,12711.6796875,33180.140625,2626.340087890625,27943.94921875,3241.760009765625,21531.669921875,3806.739990234375,110070.0,16416.349609375,1847.5,22.159000396728516,119.41000366210938,120.56999969482422,9.293000221252441,4.439499855041504,757.0,1071.75,31155.478515625,1814.04833984375,102.31999969482422,1.0691413879394531,132.17599487304688,1254.47998046875,1.2523481845855713,6.652900218963623
2022-06-08,4115.77001953125,12615.1298828125,32910.8984375,2626.14990234375,28234.2890625,3263.7900390625,22014.58984375,3788.929931640625,108368.0,16356.25,1851.9000244140625,22.073999404907227,122.11000061035156,123.58000183105469,8.699000358581543,4.458499908447266,764.5,1074.75,30214.35546875,1793.572265625,102.54000091552734,1.0698620080947876,132.8470001220703,1254.5799560546875,1.2587324380874634,6.6697001457214355
2022-06-09,4017.820068359375,12269.7802734375,32272.7890625,2625.43994140625,28246.529296875,3238.949951171875,21869.05078125,3724.449951171875,107094.0,16478.099609375,1848.800048828125,21.797000885009766,121.51000213623047,123.06999969482422,8.963000297546387,4.388999938964844,773.0,1071.25,30111.998046875,1789.8260498046875,103.22000122070312,1.071765422821045,134.42999267578125,1256.739990234375,1.254028558731079,6.682700157165527
2022-06-10,3900.860107421875,11832.8203125,31392.7890625,2595.8701171875,27824.2890625,3284.830078125,21806.1796875,3599.199951171875,105481.0,16201.7998046875,1871.5,21.913000106811523,120.66999816894531,122.01000213623047,8.850000381469727,4.301000118255615,773.25,1070.75,29083.8046875,1665.042236328125,104.1500015258789,1.0619205236434937,134.41799926757812,1264.02001953125,1.2492972612380981,6.690800189971924
2022-06-11,,,,,,,,,,,,,,,,,,,28360.810546875,1529.6634521484375,,,,,,
2022-06-12,,,,,,,,,,,,,,,,,,,26762.6484375,1445.216552734375,,,,,,
2022-06-13,3749.6298828125,11288.3203125,30516.740234375,2504.510009765625,26987.439453125,3255.550048828125,21067.580078125,3502.5,102598.0,15774.400390625,1828.0,21.236000061035156,120.93000030517578,122.2699966430664,8.609000205993652,4.2164998054504395,769.25,1071.0,22487.388671875,1204.582763671875,105.08000183105469,1.0489987134933472,134.81399536132812,1278.280029296875,1.2274909019470215,6.707900047302246
2022-06-14,3735.47998046875,11311.6904296875,30364.830078125,2492.969970703125,26629.859375,3288.909912109375,21067.990234375,3475.179931640625,102063.0,15732.099609375,1809.5,20.93600082397461,118.93000030517578,121.16999816894531,7.189000129699707,4.161499977111816,768.25,1050.25,22206.79296875,1211.662841796875,105.5199966430664,1.0415147542953491,134.22500610351562,1291.800048828125,1.2144765853881836,6.753499984741211
2022-06-15,3789.989990234375,11593.76953125,30668.529296875,2447.3798828125,26326.16015625,3305.409912109375,21308.2109375,3532.320068359375,102807.0,15692.150390625,1815.300048828125,21.402000427246094,115.30999755859375,118.51000213623047,7.420000076293945,4.167500019073486,774.0,1050.0,22572.83984375,1233.2064208984375,105.16000366210938,1.0440592765808105,135.29400634765625,1289.47998046875,1.201258897781372,6.739500045776367
2022-06-16,3666.77001953125,11127.5703125,29927.0703125,2451.409912109375,26431.19921875,3285.3798828125,20845.4296875,3427.909912109375,,15360.599609375,1845.699951171875,21.867000579833984,117.58999633789062,119.80999755859375,7.464000225067139,4.111999988555908,788.25,1078.25,20381.650390625,1067.730712890625,103.62999725341797,1.0456204414367676,134.11500549316406,1278.1600341796875,1.2174336910247803,6.712299823760986
2022-06-17,3674.840087890625,11265.990234375,29888.779296875,2440.929931640625,25963.0,3316.7900390625,21075.0,3438.4599609375,99825.0,15293.5,1835.5999755859375,21.572999954223633,109.55999755859375,113.12000274658203,6.943999767303467,4.017499923706055,784.5,1034.25,20471.482421875,1086.519287109375,104.69999694824219,1.0546854734420776,132.42100524902344,1288.1800537109375,1.2354830503463745,6.703400135040283
2022-06-18,,,,,,,,,,,,,,,,,,,19017.642578125,993.6367797851562,,,,,,
2022-06-19,,,,,,,,,,,,,,,,,,,20553.271484375,1127.656494140625,,,,,,
2022-06-20,,,,2391.030029296875,25771.220703125,3315.429931640625,21163.91015625,3469.830078125,99853.0,15350.150390625,,,,,,,,,20599.537109375,1127.6424560546875,,1.049141764640808,135.2760009765625,1290.5,1.2228227853775024,6.715700149536133
2022-06-21,3764.7900390625,11546.759765625,30530.25,2408.929931640625,26246.310546875,3306.719970703125,21559.58984375,3494.0,99685.0,15638.7998046875,1834.5999755859375,21.753999710083008,110.6500015258789,114.6500015258789,6.808000087738037,4.043000221252441,760.75,975.25,20710.59765625,1124.8245849609375,104.44000244140625,1.0520778894424438,135.08700561523438,1292.3800048828125,1.225174903869629,6.691400051116943
2022-06-22,3759.889892578125,11527.7099609375,30483.130859375,2342.81005859375,26149.55078125,3267.199951171875,21008.33984375,3464.639892578125,99522.0,15413.2998046875,1834.300048828125,21.406999588012695,106.19000244140625,111.73999786376953,6.857999801635742,3.9514999389648438,768.0,976.5,19987.029296875,1051.421875,104.19999694824219,1.053263545036316,136.2689971923828,1291.5999755859375,1.2266627550125122,6.688399791717529
2022-06-23,3795.72998046875,11697.6796875,30677.359375,2314.320068359375,26171.25,3320.14990234375,21273.869140625,3436.2900390625,98080.0,15556.650390625,1825.699951171875,21.031999588012695,104.2699966430664,110.05000305175781,6.238999843597412,3.758500099182129,746.75,937.25,21085.876953125,1143.38671875,104.43000030517578,1.0564124584197998,136.0240020751953,1297.6800537109375,1.225084900856018,6.701099872589111
2022-06-24,3911.739990234375,12105.849609375,31500.6796875,2366.60009765625,26491.970703125,3349.75,21719.060546875,3533.169921875,98672.0,15699.25,1826.5,21.115999221801758,107.62000274658203,113.12000274658203,6.21999979019165,3.759999990463257,750.25,923.75,21231.65625,1226.8447265625,104.19000244140625,1.052011489868164,134.83999633789062,1299.81005859375,1.2260762453079224,6.697299957275391
2022-06-25,,,,,,,,,,,,,,,,,,,21502.337890625,1243.4468994140625,,,,,,
2022-06-26,,,,,,,,,,,,,,,,,,,21027.294921875,1199.8316650390625,,,,,,
2022-06-27,3900.110107421875,12008.240234375,31438.259765625,2401.919921875,26871.26953125,3379.18994140625,22229.51953125,3538.8798828125,100764.0,15832.0498046875,1820.9000244140625,21.159000396728516,109.56999969482422,115.08999633789062,6.500999927520752,3.7790000438690186,744.25,904.0,20735.478515625,1193.6806640625,103.94000244140625,1.0566133260726929,135.06199645996094,1288.2900390625,1.228244662284851,6.688799858093262
2022-06-28,3821.550048828125,11637.76953125,30946.990234375,2422.090087890625,27049.470703125,3409.2099609375,22418.970703125,3549.2900390625,100591.0,15850.2001953125,1817.5,20.797000885009766,111.76000213623047,117.9800033569336,6.551000118255615,3.7839999198913574,759.5,921.25,20280.634765625,1144.5792236328125,104.51000213623047,1.0580891370773315,135.43499755859375,1286.199951171875,1.2267379760742188,6.690700054168701
2022-06-29,3818.830078125,11658.259765625,31029.310546875,2377.989990234375,26804.599609375,3361.52001953125,21996.890625,3514.320068359375,99622.0,15799.099609375,1813.699951171875,20.667999267578125,109.77999877929688,116.26000213623047,6.498000144958496,3.7790000438690186,770.25,915.5,20104.0234375,1098.94384765625,105.11000061035156,1.0523545742034912,136.0469970703125,1292.030029296875,1.2189769744873047,6.707300186157227
2022-06-30,3785.3798828125,11503.7197265625,30775.4296875,2332.639892578125,26393.0390625,3398.6201171875,21859.7890625,3454.860107421875,98542.0,15780.25,1804.0999755859375,20.281999588012695,105.76000213623047,114.80999755859375,5.423999786376953,3.7144999504089355,743.75,868.75,19784.7265625,1067.298828125,104.69000244140625,1.04465913772583,136.58900451660156,1301.72998046875,1.2131799459457397,6.69980001449585
2022-07-01,3825.330078125,11585.6796875,31097.259765625,2305.419921875,25935.619140625,3387.639892578125,,3448.31005859375,98954.0,15752.0498046875,1798.9000244140625,19.597000122070312,108.43000030517578,111.62999725341797,5.730000019073486,3.61899995803833,754.5,831.25,19269.3671875,1059.767333984375,105.13999938964844,1.0477677583694458,135.78599548339844,1287.7099609375,1.2160863876342773,6.698200225830078
2022-07-02,,,,,,,,,,,,,,,,,,,19242.255859375,1066.5128173828125,,,,,,
2022-07-03,,,,,,,,,,,,,,,,,,,19297.076171875,1073.7669677734375,,,,,,
2022-07-04,,,,2300.340087890625,26153.810546875,3405.429931640625,21830.349609375,3452.419921875,98609.0,15835.349609375,,,,,,,,,20231.26171875,1151.05908203125,,1.0433948040008545,135.04299926757812,1297.8900146484375,1.2102727890014648,6.700500011444092
2022-07-05,3831.389892578125,11779.900390625,30967.8203125,2341.780029296875,26423.470703125,3404.030029296875,21853.0703125,3359.830078125,98295.0,15810.849609375,1761.800048828125,19.052000045776367,99.5,102.7699966430664,5.5229997634887695,3.424999952316284,736.0,793.75,20190.115234375,1134.541015625,106.5,1.0433186292648315,135.83999633789062,1295.6800537109375,1.211445689201355,6.698599815368652
2022-07-06,3845.080078125,11852.58984375,31037.6796875,2292.010009765625,26107.650390625,3355.35009765625,21586.66015625,3421.840087890625,98719.0,15989.7998046875,1734.9000244140625,19.084999084472656,98.52999877929688,100.69000244140625,5.510000228881836,3.4179999828338623,744.25,792.25,20548.24609375,1186.9739990234375,107.0999984741211,1.0257673263549805,135.52099609375,1308.6600341796875,1.19491446018219,6.718800067901611
2022-07-07,3902.6201171875,12109.0498046875,31384.55078125,2334.27001953125,26490.529296875,3364.39990234375,21643.580078125,3488.5,100730.0,16132.900390625,1737.9000244140625,19.121999740600586,102.7300033569336,104.6500015258789,6.296999931335449,3.5820000171661377,747.0,824.5,21637.587890625,1237.5933837890625,107.12999725341797,1.0186411142349243,135.96600341796875,1304.8499755859375,1.1923214197158813,6.706500053405762
2022-07-08,3899.3798828125,12125.6904296875,31338.150390625,2350.610107421875,26517.189453125,3356.080078125,21725.779296875,3506.550048828125,100289.0,16220.599609375,1740.5999755859375,19.16699981689453,104.79000091552734,107.0199966430664,6.033999919891357,3.5320000648498535,778.25,879.25,21731.1171875,1222.5062255859375,107.01000213623047,1.0169836282730103,135.91299438476562,1297.6500244140625,1.2028049230575562,6.700500011444092
2022-07-09,,,,,,,,,,,,,,,,,,,21592.20703125,1216.978271484375,,,,,,
2022-07-10,,,,,,,,,,,,,,,,,,,20860.44921875,1168.401611328125,,,,,,
2022-07-11,3854.429931640625,11860.2802734375,31173.83984375,2340.27001953125,26812.30078125,3313.580078125,21124.19921875,3471.68994140625,98212.0,16216.0,1730.0,19.066999435424805,104.08999633789062,107.0999984741211,6.426000118255615,3.4375,781.25,843.75,19970.556640625,1097.236572265625,108.0199966430664,1.0166114568710327,136.30099487304688,1293.7900390625,1.2016630172729492,6.694300174713135
2022-07-12,3818.800048828125,11744.990234375,30981.330078125,2317.760009765625,26336.66015625,3281.469970703125,20844.740234375,3487.050048828125,98271.0,16058.2998046875,1723.300048828125,18.89900016784668,95.83999633789062,99.48999786376953,6.163000106811523,3.2964999675750732,732.75,801.5,19323.9140625,1038.191650390625,108.06999969482422,1.004752516746521,137.38800048828125,1310.8599853515625,1.1900936365127563,6.717199802398682
2022-07-13,3801.780029296875,11728.5302734375,30772.7890625,2328.610107421875,26478.76953125,3284.2900390625,20797.94921875,3453.969970703125,97881.0,15966.650390625,1734.199951171875,19.13800048828125,96.30000305175781,99.56999969482422,6.689000129699707,3.325500011444092,740.0,798.25,20212.07421875,1113.587158203125,107.95999908447266,1.0033109188079834,136.7259979248047,1305.8299560546875,1.1877753734588623,6.723299980163574
2022-07-14,3790.3798828125,11768.400390625,30630.169921875,2322.320068359375,26643.390625,3281.739990234375,20751.2109375,3396.610107421875,96121.0,15938.650390625,1704.5,18.16900062561035,95.77999877929688,99.0999984741211,6.599999904632568,3.2105000019073486,695.0,794.25,20569.919921875,1191.5262451171875,108.54000091552734,1.0032706260681152,137.6280059814453,1304.8499755859375,1.186380386352539,6.717599868774414
2022-07-15,3863.159912109375,11983.6201171875,31288.259765625,2330.97998046875,26788.470703125,3228.06005859375,20297.720703125,3477.199951171875,96551.0,16049.2001953125,1702.4000244140625,18.54800033569336,97.58999633789062,101.16000366210938,7.015999794006348,3.234499931335449,604.25,776.75,20836.328125,1233.129150390625,108.05999755859375,1.0025665760040283,138.9669952392578,1316.1800537109375,1.1839643716812134,6.755199909210205
2022-07-16,,,,,,,,,,,,,,,,,,,21190.31640625,1352.62646484375,,,,,,
2022-07-17,,,,,,,,,,,,,,,,,,,20779.34375,1338.6357421875,,,,,,
2022-07-18,3830.85009765625,11877.5,31072.609375,2375.25,,3278.10009765625,20846.1796875,3511.860107421875,96916.0,16278.5,1709.199951171875,18.791000366210938,102.5999984741211,106.2699966430664,7.479000091552734,3.3480000495910645,612.25,812.75,22485.689453125,1578.7178955078125,107.37000274658203,1.009631872177124,138.31399536132812,1318.1199951171875,1.1888344287872314,6.756499767303467
2022-07-19,3936.68994140625,12249.419921875,31827.05078125,2370.969970703125,26961.6796875,3279.429931640625,20661.060546875,3587.43994140625,98245.0,16340.5498046875,1710.0,18.670000076293945,104.22000122070312,107.3499984741211,7.263999938964844,3.2915000915527344,596.75,812.25,23389.43359375,1542.9752197265625,106.68000030517578,1.0145177841186523,138.22900390625,1318.9100341796875,1.194828748703003,6.742300033569336
2022-07-20,3959.89990234375,12439.6796875,31874.83984375,2386.85009765625,27680.259765625,3304.719970703125,20890.220703125,3585.239990234375,98287.0,16520.849609375,1699.5,18.638999938964844,102.26000213623047,106.91999816894531,8.006999969482422,3.3294999599456787,592.25,819.5,23231.732421875,1520.20068359375,107.08000183105469,1.0231330394744873,138.1909942626953,1305.5,1.2003505229949951,6.74370002746582
2022-07-21,3998.949951171875,12619.41015625,32036.900390625,2409.159912109375,27803.0,3272.0,20574.630859375,3596.510009765625,99033.0,16605.25,1712.699951171875,18.687000274658203,96.3499984741211,103.86000061035156,7.932000160217285,3.302000045776367,575.75,806.25,23164.62890625,1576.74951171875,106.91000366210938,1.0182781219482422,138.39500427246094,1312.8699951171875,1.1971746683120728,6.754899978637695
2022-07-22,3961.6298828125,12396.4697265625,31899.2890625,2393.139892578125,27914.66015625,3269.969970703125,20609.140625,3596.489990234375,98925.0,16719.44921875,1727.0999755859375,18.584999084472656,94.69999694824219,103.19999694824219,8.298999786376953,3.3485000133514404,564.25,759.0,22714.978515625,1537.4051513671875,106.7300033569336,1.0221081972122192,137.09800720214844,1306.8499755859375,1.1996161937713623,6.765600204467773
2022-07-23,,,,,,,,,,,,,,,,,,,22465.478515625,1549.2974853515625,,,,,,
2022-07-24,,,,,,,,,,,,,,,,,,,22609.1640625,1599.4766845703125,,,,,,
2022-07-25,3966.840087890625,12328.41015625,31990.0390625,2403.68994140625,27699.25,3250.389892578125,20562.939453125,3604.159912109375,100270.0,16631.0,1719.0,18.29400062561035,96.69999694824219,105.1500015258789,8.72700023651123,3.3510000705718994,580.0,770.0,21361.701171875,1445.3834228515625,106.4800033569336,1.0200231075286865,136.31199645996094,1309.3199462890625,1.1986957788467407,6.750500202178955
